Unnamed: 0,filename,LE_left,LE_top,LE_right,LE_bottom,RE_left,RE_top,RE_right,RE_bottom,lx,ly,rx,ry,relative_lx,relative_ly,relative_rx,relative_ry
85,071/0/2022-11-14 10:17:19.287943-6689.jpg,156,498,375,571,599,495,793,590,253,536,694,532,97,38,95,37
86,071/0/2022-11-14 10:20:35.182751-37862.jpg,178,509,387,582,614,508,808,606,270,542,711,548,92,33,97,40
87,071/0/2022-11-14 10:17:36.390789-9425.jpg,155,491,379,574,602,489,800,591,273,525,714,523,118,34,112,34
88,071/0/2022-11-14 10:17:30.760990-8524.jpg,160,523,377,586,596,513,794,605,257,554,698,546,97,31,102,33
89,071/0/2022-11-14 10:17:24.645473-7546.jpg,159,502,376,574,601,497,794,594,257,538,700,534,98,36,99,37
90,071/0/2022-11-14 10:18:55.309346-21986.jpg,166,506,383,579,604,501,793,602,264,542,705,542,98,36,101,41
91,071/0/2022-11-14 10:17:22.197347-7154.jpg,158,501,376,574,598,499,795,592,257,538,701,537,99,37,103,38
92,071/0/2022-11-14 10:20:03.448457-32804.jpg,165,496,384,576,612,500,810,598,287,530,725,534,122,34,113,34
93,071/0/2022-11-14 10:20:44.476395-39347.jpg,178,511,386,582,613,511,807,606,271,541,709,546,93,30,96,35
94,071/0/2022-11-14 10:17:10.664193-5309.jpg,149,501,373,574,597,496,798,593,256,537,700,533,107,36,103,37
0,071/1/2022-11-14 10:23:36.663833-1916.jpg,161,499,377,592,604,482,821,591,242,543,682,531,81,44,78,49
1,071/1/2022-11-14 10:25:52.725007-23640.jpg,152,515,360,597,583,490,802,588,239,561,676,545,87,46,93,55
2,071/1/2022-11-14 10:24:31.265460-10644.jpg,175,512,392,598,611,497,825,607,296,548,729,543,121,36,118,46
3,071/1/2022-11-14 10:25:50.637698-23316.jpg,160,480,385,578,604,477,811,582,294,528,727,521,134,48,123,44
4,071/1/2022-11-14 10:23:25.834130-184.jpg,157,500,387,586,592,481,802,599,25,17,25,17,-132,-483,-567,-464
5,071/1/2022-11-14 10:23:24.726406-0.jpg,155,473,381,571,597,463,809,583,259,522,697,520,104,49,100,57
6,071/1/2022-11-14 10:23:30.409242-916.jpg,154,501,379,602,580,481,797,606,12,26,12,26,-142,-475,-568,-455
7,071/1/2022-11-14 10:25:40.300194-21664.jpg,175,502,395,594,618,489,831,602,283,546,721,543,108,44,103,54
8,071/1/2022-11-14 10:26:24.886808-28780.jpg,151,492,372,586,598,482,810,589,240,540,676,528,89,48,78,46
9,071/1/2022-11-14 10:23:31.684277-1120.jpg,151,492,369,581,591,473,803,584,263,533,705,528,112,41,114,55
10,071/1/2022-11-14 10:23:24.837175-24.jpg,141,482,368,581,587,465,802,585,295,535,728,528,154,53,141,63
11,071/1/2022-11-14 10:25:38.997974-21460.jpg,170,512,385,597,608,498,822,600,263,560,699,546,93,48,91,48
12,071/1/2022-11-14 10:25:22.764178-18864.jpg,173,487,399,582,627,484,841,597,312,536,749,536,139,49,122,52
13,071/1/2022-11-14 10:23:32.384149-1232.jpg,163,495,382,581,611,484,817,593,277,535,714,534,114,40,103,50
14,071/1/2022-11-14 10:23:29.214611-724.jpg,161,488,392,575,608,482,819,590,294,532,731,534,133,44,123,52
15,071/1/2022-11-14 10:23:26.486005-288.jpg,160,480,390,576,607,475,818,591,307,530,744,535,147,50,137,60
16,071/1/2022-11-14 10:23:27.809703-500.jpg,156,488,387,576,598,478,807,590,289,530,725,533,133,42,127,55
17,071/1/2022-11-14 10:23:32.785174-1296.jpg,171,490,389,583,616,479,828,592,269,534,708,531,98,44,92,52
18,071/1/2022-11-14 10:25:52.876844-23664.jpg,149,512,360,595,587,487,805,589,238,558,675,544,89,46,88,57
19,071/1/2022-11-14 10:25:57.989332-24480.jpg,154,500,371,592,596,483,805,590,253,549,691,533,99,49,95,50
20,071/1/2022-11-14 10:23:35.964482-1804.jpg,165,502,387,601,602,492,818,608,15,9,15,9,-150,-493,-587,-483
21,071/1/2022-11-14 10:23:26.083603-224.jpg,157,490,382,582,597,478,807,594,306,532,741,533,149,42,144,55
22,071/1/2022-11-14 10:23:37.260111-2012.jpg,163,496,381,587,611,482,825,590,245,540,684,532,82,44,73,50
23,071/1/2022-11-14 10:26:25.389591-28860.jpg,150,496,369,592,593,483,809,592,237,543,675,530,87,47,82,47
24,071/1/2022-11-14 10:26:24.461451-28712.jpg,159,497,375,588,600,489,812,591,242,540,681,528,83,43,81,39
25,071/1/2022-11-14 10:23:31.359200-1068.jpg,159,498,378,582,596,482,808,588,268,535,709,528,109,37,113,46
26,071/1/2022-11-14 10:24:00.113528-5668.jpg,161,497,378,587,604,487,815,589,265,540,705,530,104,43,101,43
27,071/1/2022-11-14 10:25:05.076438-16048.jpg,162,492,380,584,610,486,822,588,247,541,686,531,85,49,76,45
28,071/1/2022-11-14 10:23:32.209769-1204.jpg,161,492,380,577,603,482,810,587,271,537,711,531,110,45,108,49
29,071/1/2022-11-14 10:23:33.834572-1464.jpg,162,496,378,583,600,483,815,588,256,539,696,527,94,43,96,44
30,071/1/2022-11-14 10:25:23.764390-19024.jpg,176,492,397,587,622,488,834,599,323,538,757,538,147,46,135,50
31,071/1/2022-11-14 10:24:08.855637-7064.jpg,166,492,389,590,611,481,822,597,308,541,742,536,142,49,131,55
32,071/1/2022-11-14 10:23:25.108076-68.jpg,150,483,375,579,591,471,802,588,299,534,736,530,149,51,145,59
33,071/1/2022-11-14 10:24:30.788707-10568.jpg,170,490,392,585,619,482,829,596,317,540,754,539,147,50,135,57
34,071/1/2022-11-14 10:23:27.111411-388.jpg,165,484,395,570,615,483,822,592,297,529,733,535,132,45,118,52
35,071/1/2022-11-14 10:25:06.674278-16304.jpg,164,493,387,586,614,489,817,595,292,539,727,535,128,46,113,46
36,071/1/2022-11-14 10:25:50.237616-23252.jpg,159,490,383,580,606,486,815,588,282,540,720,533,123,50,114,47
37,071/1/2022-11-14 10:23:29.033716-696.jpg,156,489,383,572,601,482,807,586,292,534,729,534,136,45,128,52
38,071/1/2022-11-14 10:25:39.148087-21484.jpg,163,508,379,597,605,496,818,601,253,558,691,547,90,50,86,51
39,071/1/2022-11-14 10:23:25.611259-148.jpg,152,483,379,574,598,472,807,586,302,531,736,529,150,48,138,57
40,071/1/2022-11-14 10:25:25.189983-19252.jpg,173,488,393,581,621,485,832,592,309,540,744,537,136,52,123,52
41,071/1/2022-11-14 10:23:29.483854-768.jpg,160,493,379,586,599,479,809,593,274,533,716,530,114,40,117,51
42,071/1/2022-11-14 10:26:14.234837-27080.jpg,170,490,384,579,614,489,817,587,295,536,734,531,125,46,120,42
43,071/1/2022-11-14 10:26:07.656736-26028.jpg,166,501,387,589,612,496,819,600,296,546,733,542,130,45,121,46
44,071/1/2022-11-14 10:23:51.087445-4224.jpg,174,510,385,592,618,495,832,600,285,540,726,535,111,30,108,40
45,071/1/2022-11-14 10:26:43.576894-31768.jpg,162,495,382,587,605,488,812,594,307,544,741,539,145,49,136,51
46,071/1/2022-11-14 10:23:39.235578-2328.jpg,166,508,379,601,599,492,815,603,276,539,711,530,110,31,112,38
47,071/1/2022-11-14 10:24:38.538779-11808.jpg,167,499,387,591,611,489,820,596,280,543,719,536,113,44,108,47
48,071/1/2022-11-14 10:25:40.173355-21640.jpg,173,497,392,590,618,489,829,599,282,544,721,540,109,47,103,51
49,071/1/2022-11-14 10:24:02.266391-6012.jpg,165,501,380,590,609,490,819,593,278,541,718,534,113,40,109,44
50,071/1/2022-11-14 10:24:15.581569-8140.jpg,169,496,389,585,618,487,832,593,280,541,720,534,111,45,102,47
51,071/1/2022-11-14 10:25:53.578044-23776.jpg,161,498,372,588,602,485,810,588,261,543,698,535,100,45,96,50
52,071/1/2022-11-14 10:25:52.350232-23580.jpg,156,505,375,595,600,489,812,597,255,553,692,541,99,48,92,52
53,071/1/2022-11-14 10:23:26.933662-360.jpg,157,481,387,574,601,477,811,590,304,530,741,534,147,49,140,57
54,071/1/2022-11-14 10:25:08.549865-16604.jpg,168,500,389,589,613,487,827,595,268,548,706,540,100,48,93,53
55,071/1/2022-11-14 10:23:33.060679-1336.jpg,165,495,384,581,611,484,821,590,265,534,707,530,100,39,96,46
56,071/1/2022-11-14 10:26:21.311081-28208.jpg,158,487,381,580,604,482,812,588,256,533,691,526,98,46,87,44
57,071/1/2022-11-14 10:26:47.727738-32432.jpg,164,505,381,593,601,493,807,598,279,552,717,543,115,47,116,50
58,071/1/2022-11-14 10:24:36.388518-11464.jpg,170,499,388,586,618,488,829,593,282,543,722,537,112,44,104,49
59,071/1/2022-11-14 10:23:46.612076-3508.jpg,166,502,384,588,613,488,826,593,284,542,723,534,118,40,110,46
60,071/1/2022-11-14 10:25:12.095254-17168.jpg,174,495,388,588,615,492,826,598,320,544,754,539,146,49,139,47
0,072/0/2022-11-14 14:11:42.339229-9849.jpg,135,421,386,532,618,415,850,539,227,479,743,455,92,58,125,40
1,072/0/2022-11-14 14:12:13.187659-14774.jpg,131,419,386,531,619,412,853,539,225,477,742,451,94,58,123,39
2,072/0/2022-11-14 14:14:45.010507-38925.jpg,140,413,398,523,625,410,856,537,251,485,763,460,111,72,138,50
3,072/0/2022-11-14 14:10:41.976675-193.jpg,119,424,376,544,607,418,837,551,240,503,760,473,121,79,153,55
4,072/0/2022-11-14 14:13:03.909812-22828.jpg,138,422,385,530,616,415,848,536,220,466,731,443,82,44,115,28
5,072/0/2022-11-14 14:14:02.442976-32163.jpg,135,414,387,534,617,407,850,541,239,467,748,442,104,53,131,35
6,072/0/2022-11-14 14:13:54.810282-30943.jpg,137,417,392,533,618,409,853,540,234,478,744,452,97,61,126,43
7,072/0/2022-11-14 14:14:38.417676-37895.jpg,139,412,389,525,621,407,856,534,236,470,749,446,97,58,128,39
8,072/0/2022-11-14 14:14:36.804071-37637.jpg,139,413,394,525,620,413,852,539,221,485,733,458,82,72,113,45
9,072/0/2022-11-14 14:11:28.930668-7704.jpg,131,422,382,536,618,415,850,542,228,476,741,449,97,54,123,34
10,072/0/2022-11-14 14:14:40.586011-38240.jpg,135,416,388,530,615,412,852,542,238,473,749,446,103,57,134,34
11,072/0/2022-11-14 14:10:44.884459-658.jpg,122,427,372,542,607,423,834,549,221,501,743,468,99,74,136,45
12,072/0/2022-11-14 14:14:37.629384-37769.jpg,135,416,388,533,619,409,854,541,235,472,748,446,100,56,129,37
13,072/0/2022-11-14 14:12:49.182538-20490.jpg,132,414,384,534,613,406,848,539,238,456,746,433,106,42,133,27
14,072/0/2022-11-14 14:11:28.955938-7708.jpg,130,423,379,536,616,417,847,542,224,476,742,449,94,53,126,32
15,072/0/2022-11-14 14:11:08.711637-4470.jpg,130,424,379,540,615,418,845,543,218,489,737,461,88,65,122,43
16,072/0/2022-11-14 14:12:33.068103-17918.jpg,137,421,390,534,619,414,848,542,229,476,742,453,92,55,123,39
17,072/0/2022-11-14 14:14:28.202622-36263.jpg,135,442,382,544,615,441,842,554,1,1,1,1,-134,-441,-614,-440
18,072/0/2022-11-14 14:12:16.319640-15250.jpg,134,420,389,531,620,414,855,540,229,480,740,451,95,60,120,37
19,072/0/2022-11-14 14:10:44.561089-607.jpg,122,426,374,544,606,422,835,551,221,501,745,467,99,75,139,45
20,072/0/2022-11-14 14:10:45.505486-758.jpg,119,426,369,543,604,422,835,551,227,500,744,466,108,74,140,44
21,072/0/2022-11-14 14:11:02.620329-3496.jpg,127,426,374,539,609,421,838,544,217,493,735,464,90,67,126,43
22,072/0/2022-11-14 14:13:55.178026-31001.jpg,138,416,392,528,619,410,854,537,1,1,1,1,-137,-415,-618,-409
23,072/0/2022-11-14 14:11:10.061591-4686.jpg,128,424,374,539,611,418,842,542,219,487,736,461,91,63,125,43
24,072/0/2022-11-14 14:12:09.260937-14144.jpg,134,423,387,531,617,420,849,540,228,495,743,470,94,72,126,50
25,072/0/2022-11-14 14:11:04.804276-3845.jpg,126,426,372,538,605,422,836,543,198,493,715,466,72,67,110,44
26,072/0/2022-11-14 14:12:54.588859-21337.jpg,135,423,387,534,613,418,850,543,201,481,712,456,66,58,99,38
27,072/0/2022-11-14 14:14:25.077906-35765.jpg,131,413,386,529,609,406,846,536,229,472,742,446,98,59,133,40
28,072/0/2022-11-14 14:14:25.258494-35794.jpg,133,412,390,528,613,407,850,538,233,471,745,444,100,59,132,37
29,072/0/2022-11-14 14:10:42.539159-283.jpg,119,431,373,549,605,423,834,553,242,500,758,471,123,69,153,48
30,072/0/2022-11-14 14:11:38.844925-9288.jpg,134,419,382,532,620,420,849,541,244,464,756,442,110,45,136,22
31,072/0/2022-11-14 14:13:14.852823-24573.jpg,139,418,392,531,619,409,853,538,242,470,757,445,103,52,138,36
32,072/0/2022-11-14 14:12:21.877725-16138.jpg,126,419,376,534,613,409,849,538,228,464,743,437,102,45,130,28
33,072/0/2022-11-14 14:12:46.761652-20103.jpg,133,418,382,536,615,408,850,541,236,460,750,437,103,42,135,29
34,072/0/2022-11-14 14:14:29.015247-36393.jpg,136,414,391,529,621,408,856,539,241,467,753,443,105,53,132,35
35,072/0/2022-11-14 14:13:34.531661-27712.jpg,132,415,382,536,614,407,850,541,233,460,749,437,101,45,135,30
36,072/0/2022-11-14 14:13:34.919771-27774.jpg,135,414,386,535,616,407,851,541,235,459,750,438,100,45,134,31
37,072/0/2022-11-14 14:13:27.800311-26632.jpg,144,421,394,532,621,412,853,538,239,478,750,452,95,57,129,40
38,072/0/2022-11-14 14:13:24.351890-26094.jpg,139,415,390,527,621,411,855,536,257,478,772,455,118,63,151,44
39,072/0/2022-11-14 14:13:11.750434-24081.jpg,139,416,391,527,619,414,851,535,236,487,749,465,97,71,130,51
40,072/0/2022-11-14 14:11:09.214955-4551.jpg,130,430,380,545,608,431,832,551,220,510,737,482,90,80,129,51
41,072/0/2022-11-14 14:13:51.624171-30425.jpg,144,419,394,530,619,413,852,538,228,480,738,455,84,61,119,42
42,072/0/2022-11-14 14:12:39.077452-18878.jpg,139,421,392,529,621,416,850,537,220,491,734,466,81,70,113,50
43,072/0/2022-11-14 14:14:55.807003-40660.jpg,136,414,387,528,617,408,852,538,233,472,744,444,97,58,127,36
44,072/0/2022-11-14 14:12:45.501489-19895.jpg,143,423,392,531,622,416,854,538,235,479,749,456,92,56,127,40
45,072/0/2022-11-14 14:13:59.477253-31688.jpg,137,416,389,530,618,411,851,538,245,471,757,445,108,55,139,34
46,072/0/2022-11-14 14:10:44.942490-668.jpg,120,425,369,541,604,420,833,547,219,498,742,468,99,73,138,48
47,072/0/2022-11-14 14:14:36.139724-37530.jpg,138,413,392,530,618,410,853,540,234,472,748,446,96,59,130,36
48,072/0/2022-11-14 14:13:07.471236-23398.jpg,138,419,388,532,617,414,851,540,217,464,731,442,79,45,114,28
49,072/0/2022-11-14 14:13:31.344009-27204.jpg,142,420,396,529,622,419,853,538,238,494,746,472,96,74,124,53
0,200/0/2022-10-17 09:09:07.583786-9395.jpg,127,451,360,546,590,453,796,543,246,491,714,486,119,40,124,33
1,200/0/2022-10-17 09:10:15.146027-20189.jpg,123,459,355,556,584,456,796,546,225,497,690,491,102,38,106,35
2,200/0/2022-10-17 09:10:43.633343-24721.jpg,124,464,355,558,585,460,797,549,226,507,696,503,102,43,111,43
3,200/0/2022-10-17 09:11:29.013190-31959.jpg,127,458,358,552,589,458,806,546,230,509,697,506,103,51,108,48
4,200/0/2022-10-17 09:08:41.506475-5237.jpg,118,453,346,550,579,447,788,539,220,498,689,495,102,45,110,48
5,200/0/2022-10-17 09:09:01.198358-8381.jpg,125,452,356,549,588,449,798,544,225,499,696,494,100,47,108,45
6,200/0/2022-10-17 09:10:13.171064-19873.jpg,123,482,357,566,587,481,805,559,1,1,1,1,-122,-481,-586,-480
7,200/0/2022-10-17 09:10:13.305441-19894.jpg,123,470,354,562,585,465,799,551,224,510,692,503,101,40,107,38
8,200/0/2022-10-17 09:10:20.041164-20951.jpg,122,457,356,557,584,453,799,547,222,499,696,498,100,42,112,45
9,200/0/2022-10-17 09:11:40.077898-33733.jpg,121,460,355,558,584,460,800,550,245,497,713,493,124,37,129,33
10,200/0/2022-10-17 09:11:41.973063-34028.jpg,124,464,356,560,586,461,803,551,225,509,696,508,101,45,110,47
11,200/0/2022-10-17 09:12:22.172826-40434.jpg,120,471,357,566,581,470,801,560,230,519,701,516,110,48,120,46
12,200/0/2022-10-17 09:11:16.393287-29946.jpg,124,460,360,560,585,457,802,551,228,510,696,504,104,50,111,47
13,200/0/2022-10-17 09:11:25.800984-31451.jpg,127,463,357,556,589,464,804,550,233,510,700,505,106,47,111,41
14,200/0/2022-10-17 09:09:09.021516-9633.jpg,123,454,356,550,587,451,794,545,227,504,696,499,104,50,109,48
15,200/0/2022-10-17 09:09:17.693141-11020.jpg,125,458,360,551,587,455,797,546,244,504,718,502,119,46,131,47
16,200/0/2022-10-17 09:10:47.357376-25321.jpg,124,462,359,557,585,459,799,549,256,509,721,501,132,47,136,42
17,200/0/2022-10-17 09:10:09.038724-19211.jpg,123,464,355,560,585,458,795,550,225,510,698,503,102,46,113,45
18,200/0/2022-10-17 09:10:38.159638-23849.jpg,124,459,356,555,585,455,799,546,235,505,705,499,111,46,120,44
19,200/0/2022-10-17 09:12:00.903594-37054.jpg,121,465,355,562,583,463,798,555,226,511,694,508,105,46,111,45
20,200/0/2022-10-17 09:11:40.561519-33810.jpg,124,459,357,554,587,458,804,547,231,506,700,501,107,47,113,43
21,200/0/2022-10-17 09:11:17.483825-30120.jpg,123,458,359,559,583,456,797,551,224,498,692,495,101,40,109,39
22,200/0/2022-10-17 09:11:57.570865-36521.jpg,121,461,354,559,582,460,798,552,234,507,701,503,113,46,119,43
23,200/0/2022-10-17 09:11:42.366131-34091.jpg,124,462,355,556,584,460,800,546,234,505,703,505,110,43,119,45
24,200/0/2022-10-17 09:09:25.801681-12313.jpg,126,477,348,565,580,470,793,554,1,1,1,1,-125,-476,-579,-469
25,200/0/2022-10-17 09:08:54.488146-7306.jpg,123,451,354,548,586,447,798,540,225,502,695,494,102,51,109,47
26,200/0/2022-10-17 09:11:25.582724-31416.jpg,128,481,362,564,591,483,811,563,1,1,1,1,-127,-480,-590,-482
27,200/0/2022-10-17 09:11:04.785928-28108.jpg,122,465,352,561,580,463,794,552,211,511,680,504,89,46,100,41
28,200/0/2022-10-17 09:11:55.561816-36200.jpg,124,480,358,569,584,481,800,565,1,1,1,1,-123,-479,-583,-480
29,200/0/2022-10-17 09:08:54.358719-7288.jpg,122,453,352,550,586,448,800,542,224,501,693,494,102,48,107,46
30,200/0/2022-10-17 09:11:18.962468-30357.jpg,133,462,359,554,591,460,801,548,233,504,701,506,100,42,110,46
31,200/0/2022-10-17 09:08:52.418046-6982.jpg,122,455,352,550,586,450,796,542,189,503,661,496,67,48,75,46
32,200/0/2022-10-17 09:10:00.058650-17785.jpg,123,461,355,558,582,460,792,549,219,513,689,503,96,52,107,43
33,200/0/2022-10-17 09:11:33.502639-32683.jpg,125,461,359,558,587,461,803,552,230,508,697,507,105,47,110,46
34,200/0/2022-10-17 09:09:19.194968-11260.jpg,123,454,359,550,587,452,798,544,227,503,697,500,104,49,110,48
35,200/0/2022-10-17 09:11:51.142446-35493.jpg,121,463,355,560,581,461,799,552,226,510,697,507,105,47,116,46
36,200/0/2022-10-17 09:08:52.532971-7001.jpg,122,452,353,549,587,450,796,543,190,501,662,498,68,49,75,48
37,200/0/2022-10-17 09:10:10.089886-19380.jpg,123,467,356,562,586,463,800,553,232,517,700,509,109,50,114,46
38,200/0/2022-10-17 09:10:23.305730-21473.jpg,127,470,356,562,586,466,799,552,228,505,700,500,101,35,114,34
39,200/0/2022-10-17 09:11:33.292657-32649.jpg,125,460,357,556,584,460,800,548,230,508,699,505,105,48,115,45
40,200/0/2022-10-17 09:11:48.956979-35143.jpg,121,460,356,558,585,459,803,551,225,511,697,508,104,51,112,49
41,200/0/2022-10-17 09:09:19.415289-11295.jpg,124,457,357,553,588,454,799,545,220,504,690,503,96,47,102,49
42,200/0/2022-10-17 09:11:46.054579-34681.jpg,122,464,355,560,584,462,801,553,230,511,697,507,108,47,113,45
43,200/0/2022-10-17 09:08:29.760635-3358.jpg,116,462,344,555,580,455,796,543,205,512,673,506,89,50,93,51
44,200/0/2022-10-17 09:12:06.361259-37901.jpg,121,469,355,565,579,467,796,558,224,514,695,508,103,45,116,41
45,200/0/2022-10-17 09:10:25.835586-21878.jpg,123,458,354,556,584,455,797,545,226,510,697,502,103,52,113,47
46,200/0/2022-10-17 09:09:28.708209-12781.jpg,123,459,352,555,584,454,797,546,227,503,694,501,104,44,110,47
47,200/0/2022-10-17 09:08:53.239689-7114.jpg,123,449,355,545,589,447,801,538,229,503,698,499,106,54,109,52
48,200/0/2022-10-17 09:08:15.364644-1055.jpg,118,453,352,551,582,443,797,539,226,498,695,493,108,45,113,50
49,200/0/2022-10-17 09:10:01.093890-17951.jpg,124,464,355,558,584,459,792,549,225,508,696,499,101,44,112,40
0,203/0/2022-10-20 12:04:40.584238-11168.jpg,214,512,447,604,653,494,878,599,326,564,774,536,112,52,121,42
1,203/0/2022-10-20 12:07:24.467514-37300.jpg,203,529,437,621,639,502,868,610,301,584,750,550,98,55,111,48
2,203/0/2022-10-20 12:07:42.476961-40188.jpg,203,531,439,622,636,506,862,613,318,577,763,545,115,46,127,39
3,203/0/2022-10-20 12:03:30.814839-4.jpg,221,528,448,628,642,507,861,623,366,589,799,572,145,61,157,65
4,203/0/2022-10-20 12:04:42.747399-11508.jpg,213,517,449,608,653,492,878,599,326,565,771,540,113,48,118,48
5,203/0/2022-10-20 12:06:21.609772-27300.jpg,193,517,430,615,633,490,861,599,310,560,756,527,117,43,123,37
6,203/0/2022-10-20 12:04:16.628248-7336.jpg,212,508,436,601,643,489,865,592,356,553,796,527,144,45,153,38
7,203/0/2022-10-20 12:03:32.058132-212.jpg,207,512,435,607,638,488,859,598,363,562,800,534,156,50,162,46
8,203/0/2022-10-20 12:03:31.407773-108.jpg,213,509,443,609,642,490,864,603,366,565,806,534,153,56,164,44
9,203/0/2022-10-20 12:06:14.033485-26088.jpg,198,522,436,619,633,498,859,609,325,570,774,540,127,48,141,42
10,203/0/2022-10-20 12:04:20.840723-8016.jpg,198,505,426,601,638,486,862,589,304,556,753,525,106,51,115,39
11,203/0/2022-10-20 12:04:41.141921-11244.jpg,212,512,442,602,655,493,878,594,323,557,774,530,111,45,119,37
12,203/0/2022-10-20 12:06:56.815017-32912.jpg,199,510,434,609,635,485,863,593,330,552,780,521,131,42,145,36
13,203/0/2022-10-20 12:07:38.774819-39596.jpg,206,525,441,615,644,502,869,606,318,576,762,544,112,51,118,42
14,203/0/2022-10-20 12:06:24.954745-27828.jpg,194,516,429,614,631,492,855,600,307,567,753,536,113,51,122,44
15,203/0/2022-10-20 12:04:43.447463-11620.jpg,210,514,445,608,651,494,876,599,320,561,767,533,110,47,116,39
16,203/0/2022-10-20 12:03:59.939948-4672.jpg,210,520,439,609,645,499,867,602,310,558,760,531,100,38,115,32
17,203/0/2022-10-20 12:06:01.881428-24144.jpg,208,525,443,613,646,500,871,605,320,577,764,544,112,52,118,44
18,203/0/2022-10-20 12:03:35.033339-688.jpg,210,518,442,612,645,492,867,602,327,564,775,536,117,46,130,44
